timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-09-07 00:00:00,229.73,234.69,213.5,215.22,398379.81741,1536364799999,88670418.82386841,162430,220763.87778,49173358.262538105,0.0
2018-09-08 00:00:00,215.19,220.2,190.01,196.71,318859.84904,1536451199999,65385376.78938821,111890,151369.34224,31021414.445796803,0.0
2018-09-09 00:00:00,196.87,208.6,185.02,195.81,429255.02592,1536537599999,84861381.2832979,144803,222485.70012,44017260.9413289,0.0
2018-09-10 00:00:00,196.13,203.42,187.1,197.15,418489.86663,1536623999999,81950595.0164879,146713,231386.5731,45315478.6262228,0.0
2018-09-11 00:00:00,197.22,200.2,176.16,185.18,476745.79216,1536710399999,89920137.1965744,163958,251458.10305,47417179.052770704,0.0
2018-09-12 00:00:00,185.14,185.22,167.32,183.12,504047.79165,1536796799999,88384821.01117541,150831,235314.87315,41294683.1904531,0.0
2018-09-13 00:00:00,183.17,215.0,183.15,210.68,739503.34051,1536883199999,147281547.16689092,222128,389380.40825,77533207.4938186,0.0
2018-09-14 00:00:00,210.91,224.2,202.6,208.82,833945.82573,1536969599999,177613712.1035491,249947,431817.33588,91986680.23695269,0.0
2018-09-15 00:00:00,208.55,227.42,207.64,221.29,441046.52933,1537055999999,96594593.56033221,125321,227148.7359,49673640.9681858,0.0
2018-09-16 00:00:00,221.62,223.5,208.1,220.17,425538.57709000004,1537142399999,92372399.9553208,130886,219213.1856,47631554.2555375,0.0
2018-09-17 00:00:00,220.24,225.0,192.4,196.16,825020.77445,1537228799999,173019109.8734984,224178,407677.72108000005,85546654.9537662,0.0
2018-09-18 00:00:00,196.25,215.47,193.47,208.17,584366.1501399999,1537315199999,118777847.5744647,167048,324327.01972,65775718.5947781,0.0
2018-09-19 00:00:00,208.42,214.84,197.58,209.79,496100.46638999996,1537401599999,103133667.41051729,128769,245353.13395,51067306.104768604,0.0
2018-09-20 00:00:00,209.79,226.68,205.56,224.0,573632.24236,1537487999999,121706784.8174097,172813,315415.04964,66968377.48168579,0.0
2018-09-21 00:00:00,224.0,252.11,220.66,247.73,841029.12948,1537574399999,195225669.8238866,257566,430108.24564,99869857.8525686,0.0
2018-09-22 00:00:00,247.67,255.13,232.7,241.01,423740.7403,1537660799999,102510891.93455692,127522,211238.15259,51125089.995117106,0.0
2018-09-23 00:00:00,241.01,249.73,237.0,244.5,235214.14917,1537747199999,57084614.9280021,86877,108787.74422000001,26402498.395198897,0.0
2018-09-24 00:00:00,244.54,246.2,225.3,228.06,350139.1505,1537833599999,82504630.5176478,122214,164879.83597000001,38890986.396545,0.0
2018-09-25 00:00:00,228.06,228.1,203.61,219.62,710650.7097,1537919999999,151991600.882084,241874,390268.09596,83412079.8116412,0.0
2018-09-26 00:00:00,219.5,223.6,207.5,214.42,613754.27743,1538006399999,132187818.9010536,200388,339911.10483,73246259.5395383,0.0
2018-09-27 00:00:00,214.38,234.0,205.01,229.13,582274.4408699999,1538092799999,128104933.39323391,185910,317608.07827,69905489.0542196,0.0
2018-09-28 00:00:00,229.1,234.42,215.53,221.84,618434.62488,1538179199999,139637602.098122,196556,330847.15286,74724013.9368456,0.0
2018-09-29 00:00:00,221.89,237.77,214.18,231.62,604000.95586,1538265599999,137238908.3763711,193800,337563.48201,76754299.34783341,0.0
2018-09-30 00:00:00,231.62,239.0,226.5,232.94,432195.44083999994,1538351999999,100778882.0307922,164400,235766.76855,54968264.4103046,0.0
2018-10-01 00:00:00,233.04,235.88,224.46,231.61,322900.46128000005,1538438399999,74363466.52099591,120621,176182.83061,40588418.3990903,0.0
2018-10-02 00:00:00,231.62,232.51,223.37,225.69,401305.32707,1538524799999,91706335.33823729,148279,228211.16079000002,52173648.3839832,0.0
2018-10-03 00:00:00,225.7,226.43,216.51,220.77,275609.26221,1538611199999,60784387.6960889,112473,141132.70437,31150810.808884803,0.0
2018-10-04 00:00:00,220.67,227.16,219.49,222.66,158137.42967,1538697599999,35468959.258357,64786,77296.74943,17346309.4017926,0.0
2018-10-05 00:00:00,222.66,231.75,219.35,228.37,137730.35786,1538783999999,30900558.884434998,54454,74414.80402000001,16710304.53931,0.0
2018-10-06 00:00:00,228.36,228.86,223.15,225.4,100257.5697,1538870399999,22656352.816630803,35875,48633.62556,10989400.9877949,0.0
2018-10-07 00:00:00,225.39,227.75,221.48,226.14,74733.67253,1538956799999,16774573.688005801,29693,40087.21912,9003359.209537199,0.0
2018-10-08 00:00:00,226.26,232.7,224.21,230.01,210989.42202,1539043199999,48017160.0630845,77786,106890.41907999999,24317004.145689398,0.0
2018-10-09 00:00:00,230.01,231.02,226.56,228.4,100246.1843,1539129599999,22933859.7906438,42266,52442.48288,11998665.9840911,0.0
2018-10-10 00:00:00,228.4,228.78,224.05,226.74,122748.21412,1539215999999,27773272.1574484,54578,58207.639129999996,13172368.8329602,0.0
2018-10-11 00:00:00,226.7,226.91,189.01,191.58,497258.82871000003,1539302399999,101069066.8272607,189200,230886.01677,46838920.4466378,0.0
2018-10-12 00:00:00,191.55,201.87,190.04,196.96,216448.3922,1539388799999,42627353.0764674,90790,112428.96387,22135676.6173148,0.0
2018-10-13 00:00:00,196.96,202.78,196.27,201.3,107215.5262,1539475199999,21498264.311397,45954,57258.851729999995,11483885.954843,0.0
2018-10-14 00:00:00,201.39,203.56,194.33,197.01,110554.19360999999,1539561599999,22180535.0688399,37339,53844.8652,10808020.256169802,0.0
2018-10-15 00:00:00,196.84,239.0,194.6,214.39,973857.7477,1539647999999,212166629.5950726,298845,523552.38281000004,113908636.2504237,0.0
2018-10-16 00:00:00,214.39,219.95,211.55,215.09,145980.09837,1539734399999,31315676.3229606,83944,72612.23417000001,15580751.5845778,0.0
2018-10-17 00:00:00,215.2,216.99,210.0,212.85,153768.85024,1539820799999,32834161.5160167,75663,78491.75799,16760539.1690868,0.0
2018-10-18 00:00:00,212.9,215.3,203.53,206.24,150229.60097,1539907199999,31567845.7180902,85942,69532.65452000001,14630283.7809643,0.0
2018-10-19 00:00:00,206.25,208.0,204.21,205.0,254660.48636999997,1539993599999,52458006.5146688,84457,151057.4457,31110941.1404403,0.0
2018-10-20 00:00:00,205.1,209.69,203.57,207.91,62376.6968,1540079999999,12936322.343196401,34666,31465.359689999997,6527701.49962,0.0
2018-10-21 00:00:00,207.91,211.99,206.74,207.49,83277.36128,1540166399999,17462109.6899969,40862,41453.18493,8696868.907649701,0.0
2018-10-22 00:00:00,207.46,209.3,205.0,206.67,206046.89963,1540252799999,42711588.923828796,72089,119499.29899000001,24772969.470364198,0.0
2018-10-23 00:00:00,206.67,207.8,202.14,205.85,112753.0414,1540339199999,23146110.004004102,50937,59084.69972999999,12132187.626261901,0.0
2018-10-24 00:00:00,205.85,207.95,204.73,205.35,97128.82698,1540425599999,20049428.2046269,47453,50652.00247,10458929.8239856,0.0
2018-10-25 00:00:00,205.35,205.94,202.88,203.93,77411.57217,1540511999999,15820355.2048038,37923,38493.073110000005,7868721.0371757,0.0
2018-10-26 00:00:00,203.84,209.0,203.0,204.92,91143.83291,1540598399999,18707018.784006197,49864,48380.29105,9927951.1672773,0.0
2018-10-27 00:00:00,204.92,206.15,203.09,204.45,50235.68329,1540684799999,10280846.4145438,52419,25242.258840000002,5166879.0610361,0.0
2018-10-28 00:00:00,204.45,205.94,203.62,204.99,44394.833569999995,1540771199999,9084565.9157548,37134,22645.86435,4634716.074308401,0.0
2018-10-29 00:00:00,204.99,205.49,195.28,196.96,118281.82272000001,1540857599999,23671711.3937594,70893,59069.059720000005,11818869.637747198,0.0
2018-10-30 00:00:00,196.95,198.6,195.91,197.27,83633.81463,1540943999999,16501372.8633176,56433,45584.270130000004,8993924.180177001,0.0
2018-10-31 00:00:00,197.24,201.45,193.01,198.73,114739.70424,1541030399999,22632315.260259803,68261,58800.95652000001,11598482.105313601,0.0
2018-11-01 00:00:00,198.7,200.95,197.88,199.96,86097.98629,1541116799999,17116621.5351845,53873,43875.99353,8723326.2926898,0.0
2018-11-02 00:00:00,199.93,203.74,199.34,202.35,97123.22812999999,1541203199999,19559214.4192249,61401,51072.05675,10286643.963887598,0.0
2018-11-03 00:00:00,202.31,202.69,198.59,200.31,72084.92932000001,1541289599999,14456528.3775608,46801,37513.43651,7523960.0106903,0.0
2018-11-04 00:00:00,200.27,218.76,199.0,212.11,182534.6216,1541375999999,37959621.568273,112393,88110.04676,18285802.3202448,0.0
2018-11-05 00:00:00,212.13,213.39,207.62,210.66,141432.1406,1541462399999,29714567.410634197,81531,68965.02717999999,14490421.2388439,0.0
2018-11-06 00:00:00,210.64,221.25,209.11,220.74,197797.49527,1541548799999,42534535.8639938,110906,102842.82059,22122844.878690302,0.0
2018-11-07 00:00:00,220.77,224.8,217.01,219.07,204931.0342,1541635199999,45252424.085228495,105883,105369.57327000001,23268295.244527698,0.0
2018-11-08 00:00:00,219.06,220.78,212.49,212.79,189828.4945,1541721599999,40931506.148421995,93113,92343.52622999999,19912380.1828746,0.0
2018-11-09 00:00:00,212.79,215.51,209.1,210.77,152215.94686,1541807999999,32309082.197588697,72814,77629.77249,16481981.726381,0.0
2018-11-10 00:00:00,210.78,215.55,209.02,213.25,131384.47892999998,1541894399999,28019225.010082696,66005,66492.43466,14185761.8035703,0.0
2018-11-11 00:00:00,213.27,213.99,209.0,212.54,136268.81156,1541980799999,28875079.8849474,66072,75709.01023,16042851.242149899,0.0
2018-11-12 00:00:00,212.6,214.22,210.9,212.89,99963.97202999999,1542067199999,21271725.1845819,52826,56179.712779999994,11952859.051196199,0.0
2018-11-13 00:00:00,212.91,213.8,209.2,209.84,114466.36708,1542153599999,24176049.6062305,65826,58200.67321,12297089.229376199,0.0
2018-11-14 00:00:00,209.84,210.3,176.16,187.43,434676.16832,1542239999999,82531353.9766622,187653,201248.23817,38153679.6330841,0.0
2018-11-15 00:00:00,187.43,190.0,170.99,184.35,452416.10783999995,1542326399999,81674273.8857771,212442,223248.21321999998,40339789.0747061,0.0
2018-11-16 00:00:00,184.35,185.0,173.0,176.89,241710.34763000003,1542412799999,43450649.948378004,120635,125640.2904,22598994.404477898,0.0
2018-11-17 00:00:00,176.93,177.91,173.94,176.2,144804.70986,1542499199999,25452515.6364988,77570,76336.2317,13420116.029645698,0.0
2018-11-18 00:00:00,176.2,182.94,176.1,178.97,141736.32263,1542585599999,25261184.092803303,68702,70761.12569,12614641.4399048,0.0
2018-11-19 00:00:00,179.04,179.33,146.47,150.81,596789.8391600001,1542671999999,94639227.0313713,224184,299681.11546999996,47536676.765932895,0.0
2018-11-20 00:00:00,150.76,154.7,126.95,133.82,996552.28721,1542758399999,139191208.4550928,357568,474492.98015,66370500.545839205,0.0
2018-11-21 00:00:00,133.68,142.01,127.15,138.23,718957.78552,1542844799999,97819681.4905397,246564,352855.41036,47980901.20280229,0.0
2018-11-22 00:00:00,138.36,140.4,125.64,126.63,334674.07185,1542931199999,44837388.4512714,117670,163681.6246,21961275.706490397,0.0
2018-11-23 00:00:00,126.58,128.9,118.56,125.02,504352.24386000005,1543017599999,62657024.0486937,166040,251961.06141,31321124.8873125,0.0
2018-11-24 00:00:00,125.0,130.81,112.32,114.89,471321.56763999996,1543103999999,57264800.066580795,153585,234287.59828,28530546.449036602,0.0
2018-11-25 00:00:00,114.83,122.35,102.95,118.67,836233.31252,1543190399999,93723314.1234466,264902,431382.20248000004,48359160.0791146,0.0
2018-11-26 00:00:00,118.65,121.5,106.41,110.68,679477.36231,1543276799999,77209761.8275687,224339,347673.90799000004,39522303.2550976,0.0
2018-11-27 00:00:00,110.66,114.31,102.36,111.43,524024.40616,1543363199999,56638056.0091172,179214,269149.99554000003,29109359.2563058,0.0
2018-11-28 00:00:00,111.38,126.8,111.37,122.9,578552.74124,1543449599999,68485222.4434163,195923,293313.44643,34730406.642761,0.0
2018-11-29 00:00:00,122.88,124.0,114.78,117.98,478777.39613999997,1543535999999,57140533.57326479,180848,245948.78826,29354053.082707103,0.0
2018-11-30 00:00:00,117.99,120.26,111.09,113.73,418593.63529,1543622399999,48362085.78184221,153866,211057.08821,24378341.3923724,0.0
2018-12-01 00:00:00,113.71,120.8,111.35,118.1,330159.06742,1543708799999,38614493.6264599,122161,171713.25495,20091644.9440692,0.0
2018-12-02 00:00:00,118.09,120.73,116.0,116.57,273657.6215,1543795199999,32184013.7601348,102151,145750.16201,17149582.8384534,0.0
2018-12-03 00:00:00,116.63,116.96,106.7,108.76,324446.03324,1543881599999,36185196.1948889,115448,162115.32188,18070730.2920567,0.0
2018-12-04 00:00:00,108.76,113.2,106.0,109.94,275321.0063,1543967999999,30365546.7521367,111872,137238.32415,15151241.2825263,0.0
2018-12-05 00:00:00,109.92,110.58,102.38,102.71,354071.53241,1544054399999,37519336.0718317,111602,157870.88819,16746705.9858307,0.0
2018-12-06 00:00:00,102.73,104.68,90.2,91.0,586138.59043,1544140799999,58114721.75106341,188007,276836.87889,27453203.279477898,0.0
2018-12-07 00:00:00,91.18,96.9,82.07,93.05,1030073.5846700001,1544227199999,90499447.337842,307599,512506.96835,45045165.339002796,0.0
2018-12-08 00:00:00,93.06,98.0,84.55,90.38,698217.12529,1544313599999,63224518.54738929,228982,357487.0789,32388503.049134996,0.0
2018-12-09 00:00:00,90.39,98.7,88.63,93.26,520519.36023,1544399999999,48533111.852010794,158700,269537.22219,25120190.9950073,0.0
2018-12-10 00:00:00,93.26,95.21,88.11,89.91,408573.02929000003,1544486399999,37180525.4573109,119278,203916.35229,18552000.1234142,0.0
2018-12-11 00:00:00,89.88,91.65,85.83,87.76,339991.84246,1544572799999,30055007.219609004,104079,176249.02302,15587578.169060998,0.0
2018-12-12 00:00:00,87.77,91.31,86.63,89.41,285436.04029000003,1544659199999,25500398.9286536,86407,140538.7062,12555016.9565936,0.0
2018-12-13 00:00:00,89.39,90.71,84.71,86.34,331218.30083,1544745599999,29089359.831301197,94842,165833.73289,14570456.2523486,0.0
2018-12-14 00:00:00,86.35,87.25,82.2,83.82,318003.73426999996,1544831999999,27041687.8001072,102917,163056.11732,13866423.3155428,0.0
2018-12-15 00:00:00,83.82,85.0,81.79,83.76,217360.65775,1544918399999,18169124.0002302,83696,112417.15502,9399655.752929598,0.0
2018-12-16 00:00:00,83.75,87.64,83.73,84.67,241366.76305,1545004799999,20783723.6930707,78098,122970.75808,10586916.0449974,0.0
2018-12-17 00:00:00,84.68,97.0,84.4,94.02,472252.23388,1545091199999,42965553.4158694,156319,253291.04755999998,23061523.2968709,0.0
2018-12-18 00:00:00,94.03,101.3,91.34,100.39,529946.79175,1545177599999,50202945.791701704,173951,276927.03281999996,26305895.169005603,0.0
2018-12-19 00:00:00,100.39,107.55,97.75,98.74,827748.5909600001,1545263999999,84862730.2333679,258340,410278.1552,42042979.408215,0.0
2018-12-20 00:00:00,98.73,116.0,97.88,114.05,859612.57205,1545350399999,93128082.5480073,272100,435953.37011,47118640.3795467,0.0
2018-12-21 00:00:00,113.71,118.0,104.76,107.69,666048.7178600001,1545436799999,74510414.5879752,242389,329476.24747,36898334.87146021,0.0
2018-12-22 00:00:00,107.67,115.5,105.38,115.2,405672.83116999996,1545523199999,44814571.6096925,159158,205365.41855,22693637.862111,0.0
2018-12-23 00:00:00,115.18,131.94,114.91,129.03,936094.1049,1545609599999,118250392.55509719,302293,471552.23072,59521574.560589895,0.0
2018-12-24 00:00:00,129.03,157.67,128.8,138.03,1319609.8165,1545695999999,190137361.06587732,426763,661539.16353,95340364.8308332,0.0
2018-12-25 00:00:00,138.01,139.26,119.68,127.6,1076164.12809,1545782399999,136600862.0426763,328349,533800.5341,67748386.4254339,0.0
2018-12-26 00:00:00,127.61,135.32,122.51,129.35,794834.0560100001,1545868799999,102196717.3950557,258222,404012.07869,51948808.1070372,0.0
2018-12-27 00:00:00,129.35,131.09,111.22,113.8,752177.9011100001,1545955199999,90456912.8883521,230428,395194.15934,47373739.420263104,0.0
2018-12-28 00:00:00,113.75,136.66,111.87,135.3,894454.19051,1546041599999,111865576.49775779,248671,451231.25265,56341444.4808119,0.0
2018-12-29 00:00:00,135.3,145.42,128.5,132.89,1006654.49844,1546127999999,136479145.9423473,291165,504750.91747,68468604.5588228,0.0
2018-12-30 00:00:00,133.0,139.0,127.03,137.77,704259.41614,1546214399999,94804050.49336159,232606,357472.20343,48147201.066326596,0.0
2018-12-31 00:00:00,137.81,138.66,128.7,131.45,484604.83962,1546300799999,64763118.116638295,157669,237701.09337,31797244.178848498,0.0
2019-01-01 00:00:00,131.45,140.67,130.0,139.1,401776.88797,1546387199999,54280385.598127,125799,204877.27101,27658986.5487891,0.0
2019-01-02 00:00:00,139.1,155.37,137.76,152.01,941486.3152399999,1546473599999,138801471.1186518,253070,452778.41302,66826091.4154906,0.0
2019-01-03 00:00:00,152.01,153.64,143.11,146.3,708091.3171399999,1546559999999,104953535.1485126,206600,345065.32126,51146898.61903879,0.0
2019-01-04 00:00:00,146.3,154.8,143.54,151.97,805248.93821,1546646399999,120827141.5442279,224385,398803.89556,59878325.527825095,0.0
2019-01-05 00:00:00,152.08,159.26,151.2,152.83,773169.13736,1546732799999,120238339.7822187,231172,383106.49461999995,59615248.344872706,0.0
2019-01-06 00:00:00,152.83,157.4,147.51,153.86,627908.47366,1546819199999,95681339.4600648,204337,318359.8694,48525641.3337721,0.0
2019-01-07 00:00:00,153.89,155.48,147.86,149.34,424765.30258,1546905599999,64310962.9190328,157568,205545.31494,31132597.0580687,0.0
2019-01-08 00:00:00,149.29,151.65,145.2,147.6,441661.06778000004,1546991999999,65535529.755739294,170585,220205.8156,32665110.2813971,0.0
2019-01-09 00:00:00,147.62,151.5,146.77,148.1,299443.563,1547078399999,44673066.391582,125358,154466.46065999998,23055106.0669205,0.0
2019-01-10 00:00:00,148.11,149.45,121.0,124.95,871751.7503799999,1547164799999,114437025.2827277,290765,432162.78581000003,56667564.777908206,0.0
2019-01-11 00:00:00,124.96,127.36,120.08,124.65,545293.9836899999,1547251199999,67782816.33759871,197047,286390.42731,35610799.2804517,0.0
2019-01-12 00:00:00,124.67,126.19,122.0,123.35,300262.13404000003,1547337599999,37295866.353834294,122024,159060.66029,19774152.746281896,0.0
2019-01-13 00:00:00,123.35,124.25,111.87,114.16,422561.96777,1547423999999,49521201.276466206,137005,228755.00345,26767549.3199914,0.0
2019-01-14 00:00:00,114.17,130.05,113.94,126.95,546420.40854,1547510399999,66801543.3050366,181074,283172.06565,34555073.9481497,0.0
2019-01-15 00:00:00,126.95,129.4,116.0,118.95,649020.5297,1547596799999,79985529.5587708,200989,323384.20597,39784995.5736818,0.0
2019-01-16 00:00:00,118.93,126.88,118.52,121.48,513486.65472,1547683199999,62314225.9960432,192912,260457.57444,31607466.0093359,0.0
2019-01-17 00:00:00,121.49,122.99,116.8,121.54,447535.22716,1547769599999,53854069.2105117,169098,231192.40300000002,27839121.147398304,0.0
2019-01-18 00:00:00,121.56,121.98,117.66,119.17,235646.68399999998,1547855999999,28305971.6688854,112833,118574.39197000001,14246528.4825557,0.0
2019-01-19 00:00:00,119.16,125.29,119.14,122.6,323303.79296,1547942399999,39715159.1649606,117187,159926.95718,19624976.278463602,0.0
2019-01-20 00:00:00,122.61,123.32,115.68,117.47,451792.85352,1548028799999,53833668.9066349,164941,222998.00633000003,26556584.7928595,0.0
2019-01-21 00:00:00,117.56,118.5,113.61,115.63,303632.93463000003,1548115199999,35258073.4282649,119538,151719.15902999998,17621439.7431546,0.0
2019-01-22 00:00:00,115.62,119.49,111.39,117.81,359542.63873,1548201599999,41777737.4704705,134797,191477.42643,22269617.0685721,0.0
2019-01-23 00:00:00,117.8,118.95,114.8,116.44,230247.61578000002,1548287999999,26975386.392458398,102993,116161.13221,13613289.982445199,0.0
2019-01-24 00:00:00,116.4,117.15,113.61,116.39,216242.29829,1548374399999,25044265.7542041,90622,109084.23085,12638375.4406635,0.0
2019-01-25 00:00:00,116.4,117.5,114.3,115.11,198617.08108,1548460799999,22977175.9541193,85660,98562.49082,11406338.577318499,0.0
2019-01-26 00:00:00,115.13,118.0,115.0,115.34,146216.82819,1548547199999,16978386.1972377,68368,75224.68609,8737349.043199701,0.0
2019-01-27 00:00:00,115.32,116.15,111.04,112.05,247369.60555,1548633599999,28158012.7304768,97152,118671.53907,13516227.6093887,0.0
2019-01-28 00:00:00,112.04,112.87,100.91,105.5,566205.7828800001,1548719999999,60050129.386357896,177547,280135.35398,29726784.9809435,0.0
2019-01-29 00:00:00,105.49,106.61,102.22,104.45,319768.91348000005,1548806399999,33427469.345061798,129221,161610.46234,16896798.3063595,0.0
2019-01-30 00:00:00,104.41,109.8,103.45,108.29,330968.19265,1548892799999,35368520.135571,118866,168310.3525,17980658.8061686,0.0
2019-01-31 00:00:00,108.29,110.61,105.46,106.44,290679.61935,1548979199999,31234353.515393,102532,146487.2295,15737903.309640698,0.0
2019-02-01 00:00:00,106.47,108.35,103.77,106.73,243149.88435,1549065599999,25791535.146023802,86314,120649.43802,12804365.5808535,0.0
2019-02-02 00:00:00,106.71,111.15,106.07,110.42,186908.7573,1549151999999,20153872.302919,67351,100348.9366,10827638.071308,0.0
2019-02-03 00:00:00,110.41,111.11,105.82,107.36,227211.54064000002,1549238399999,24605892.2887283,78309,104902.65217,11357020.019869901,0.0
2019-02-04 00:00:00,107.33,109.3,106.57,107.68,160850.10293,1549324799999,17312736.600150198,65698,83257.70317000001,8963437.5894017,0.0
2019-02-05 00:00:00,107.65,108.18,106.47,107.27,159730.1886,1549411199999,17137008.2478395,68422,82850.20631000001,8888920.046027802,0.0
2019-02-06 00:00:00,107.28,107.83,101.21,104.5,337204.30254,1549497599999,34984364.297021195,113955,165235.43945,17141978.430843,0.0
2019-02-07 00:00:00,104.49,106.18,103.82,104.48,147942.07683,1549583999999,15530160.6471066,68959,74195.91673,7790406.4587851,0.0
2019-02-08 00:00:00,104.48,123.0,103.41,119.25,589950.64925,1549670399999,67027886.939863905,177364,304660.09924,34611554.2420151,0.0
2019-02-09 00:00:00,119.32,121.99,117.64,119.19,328067.9574,1549756799999,39061582.3914826,118457,169285.11510999998,20160805.1621845,0.0
2019-02-10 00:00:00,119.19,126.49,115.81,125.12,385819.09619,1549843199999,45929459.129013106,146060,202272.64362000002,24082781.0228442,0.0
2019-02-11 00:00:00,125.12,125.28,119.24,120.89,389405.30404,1549929599999,47197595.845190994,129000,194142.33374,23522764.7948778,0.0
2019-02-12 00:00:00,120.88,123.89,118.18,122.41,343765.66987,1550015999999,41603632.811698996,114396,176467.18014,21367768.9858149,0.0
2019-02-13 00:00:00,122.4,126.47,120.7,121.86,317827.31956,1550102399999,39073077.8391656,122122,160797.73684,19767987.3275933,0.0
2019-02-14 00:00:00,121.86,124.5,120.1,120.42,297205.78738,1550188799999,36278326.0774455,101574,144929.76588,17693650.1087451,0.0
2019-02-15 00:00:00,120.47,124.25,120.19,121.67,255296.0814,1550275199999,31111280.2093057,100464,132203.05707,16114091.2765324,0.0
2019-02-16 00:00:00,121.66,124.99,121.54,122.67,215320.70134,1550361599999,26462034.612539604,84959,112117.92743,13779969.811035998,0.0
2019-02-17 00:00:00,122.67,135.61,122.43,133.75,614788.60078,1550447999999,78958054.9589805,162769,293673.43938,37707750.002514705,0.0
2019-02-18 00:00:00,133.77,148.3,132.42,145.69,1079830.1502,1550534399999,152756654.6454775,299772,549759.99454,77775317.6933215,0.0
2019-02-19 00:00:00,145.69,150.0,142.36,143.44,747968.90445,1550620799999,109645050.4660972,232384,402160.07677,58949819.488098904,0.0
2019-02-20 00:00:00,143.45,149.52,139.6,148.44,614303.6100699999,1550707199999,89136482.3716519,191505,315381.09329,45774901.2173834,0.0
2019-02-21 00:00:00,148.42,149.61,142.7,145.69,447364.40873,1550793599999,65199779.5124385,148898,224983.85218000002,32795328.6439274,0.0
2019-02-22 00:00:00,145.68,148.85,143.85,147.36,366251.18542,1550879999999,53771600.8025665,129247,190056.54144,27900776.6966898,0.0
2019-02-23 00:00:00,147.4,159.6,145.78,157.79,588183.7289600001,1550966399999,89997516.9234365,172084,319153.58988000004,48851602.9893318,0.0
2019-02-24 00:00:00,157.75,166.0,131.7,132.1,1260506.80672,1551052799999,186688063.414179,351943,631974.74429,93581136.3946737,0.0
2019-02-25 00:00:00,132.1,141.55,131.89,137.87,801147.09543,1551139199999,110348892.97002451,243536,411499.33688,56650244.3099157,0.0
2019-02-26 00:00:00,137.88,138.41,133.72,136.22,432944.17033,1551225599999,58979934.7160016,145787,228006.72087,31058407.0798623,0.0
2019-02-27 00:00:00,136.22,140.29,126.84,135.02,567202.61035,1551311999999,76519497.90801479,158709,272367.46964,36764305.1281301,0.0
2019-02-28 00:00:00,135.03,139.0,132.1,135.34,579327.3174899999,1551398399999,78861797.5593921,183737,299413.85729,40768867.7852036,0.0
2019-03-01 00:00:00,135.32,137.95,134.9,135.32,302632.02830999997,1551484799999,41198722.5798789,103403,172468.84876,23485005.195570603,0.0
2019-03-02 00:00:00,135.32,136.12,130.03,132.56,297005.28093,1551571199999,39467507.6857296,113241,155921.86934,20724567.8764905,0.0
2019-03-03 00:00:00,132.54,134.6,128.01,130.6,222453.2859,1551657599999,29447917.2382588,86648,114067.58965999998,15112492.0667355,0.0
2019-03-04 00:00:00,130.6,131.11,122.6,125.65,403947.79445,1551743999999,51060349.76658329,140132,203832.41182,25770060.6539754,0.0
2019-03-05 00:00:00,125.68,137.84,125.19,136.72,512631.23178000003,1551830399999,67740644.3311417,155818,272171.77962,35984586.2047615,0.0
2019-03-06 00:00:00,136.71,140.29,133.33,137.4,428826.87415,1551916799999,58701328.649431005,136000,218466.67905,29915836.7339393,0.0
2019-03-07 00:00:00,137.37,140.2,135.2,136.81,307336.4931,1552003199999,42271691.2428617,114687,152452.19592,20973151.206398103,0.0
2019-03-08 00:00:00,136.82,139.34,130.62,133.52,330283.58233,1552089599999,44879637.3870354,113160,164375.46413,22347697.950056102,0.0
2019-03-09 00:00:00,133.51,138.65,132.93,137.27,279861.12049,1552175999999,38220614.005662,111544,146108.77784,19963551.4416685,0.0
2019-03-10 00:00:00,137.27,137.5,134.0,135.37,203965.16815,1552262399999,27650702.3793393,90905,104700.49828,14196008.2586889,0.0
2019-03-11 00:00:00,135.37,136.15,131.0,132.67,264587.00683,1552348799999,35285847.748270206,101371,137778.22305,18378134.450946104,0.0
2019-03-12 00:00:00,132.67,135.3,130.77,133.57,194905.96843,1552435199999,25981446.1033466,74222,99412.59836,13253182.6337106,0.0
2019-03-13 00:00:00,133.62,133.65,130.58,131.65,209456.09848,1552521599999,27670734.4309227,87617,105332.16365,13915012.8060036,0.0
2019-03-14 00:00:00,131.69,135.11,128.52,132.2,258413.81868000003,1552607999999,34099414.805583395,99000,127625.33507,16848534.3629133,0.0
2019-03-15 00:00:00,132.24,137.62,132.18,136.56,295832.26561999996,1552694399999,39928522.33727779,103920,161856.61972000002,21847473.089868803,0.0
2019-03-16 00:00:00,136.6,144.47,136.51,140.92,474664.10196999996,1552780799999,66878173.4518186,149612,241316.08941,33988833.98348,0.0
2019-03-17 00:00:00,140.94,141.07,137.2,138.67,252697.08148000002,1552867199999,35051209.9303395,88617,127490.1088,17685080.580814302,0.0
2019-03-18 00:00:00,138.67,142.01,136.1,137.59,281718.96195,1552953599999,39017864.9224565,94109,136354.75075,18886795.755550798,0.0
2019-03-19 00:00:00,137.62,139.38,136.97,138.55,218577.45208000002,1553039999999,30175322.0784989,82348,109609.32108,15133834.085458599,0.0
2019-03-20 00:00:00,138.56,139.66,136.01,139.01,222883.51754,1553126399999,30757997.8115518,83814,111862.81745999999,15442583.430250198,0.0
2019-03-21 00:00:00,139.04,139.55,131.21,134.85,312531.39368000004,1553212799999,42635937.48917121,113797,152957.11763,20873314.591667302,0.0
